Results Table 1
,Maximum Load
,(lbf)
"1","980.72"

Time,Elongation,Load
(s),(in),(lbf)
"81.6200","0.2784","889.0114"
"81.6400","0.2785","888.6809"
"81.6600","0.2785","888.6846"
"81.6800","0.2786","889.0163"
"81.7000","0.2787","889.2633"
"81.7200","0.2787","889.2638"
"81.7400","0.2788","889.1386"
"81.7600","0.2789","889.0493"
"81.7800","0.2789","889.1734"
"81.8000","0.2790","889.3678"
"81.8200","0.2791","889.4665"
"81.8400","0.2791","889.5280"
"81.8600","0.2792","889.6101"
"81.8800","0.2793","889.6916"
"81.9000","0.2793","889.9833"
"81.9200","0.2794","890.7944"
"81.9400","0.2795","891.9955"
"81.9600","0.2795","893.2160"
"81.9800","0.2796","894.2351"
"82.0000","0.2797","894.9275"
"82.0200","0.2797","895.1333"
"82.0400","0.2798","894.7954"
"82.0600","0.2799","894.1305"
"82.0800","0.2799","893.4679"
"82.1000","0.2800","892.8559"
"82.1200","0.2801","892.3916"
"82.1400","0.2801","891.9381"
"82.1600","0.2802","891.4868"
"82.1800","0.2803","891.2279"
"82.2000","0.2803","891.2893"
"82.2200","0.2804","891.5640"
"82.2400","0.2805","891.7069"
"82.2600","0.2805","891.6700"
"82.2800","0.2806","891.5521"
"82.3000","0.2807","891.4476"
"82.3200","0.2807","891.4818"
"82.3400","0.2808","891.6185"
"82.3600","0.2809","891.7293"
"82.3800","0.2809","891.6882"
"82.4000","0.2810","891.7082"
"82.4200","0.2811","891.8098"
"82.4400","0.2811","891.9605"
"82.4600","0.2812","892.2504"
"82.4800","0.2813","892.7508"
"82.5000","0.2813","893.3281"
"82.5200","0.2814","893.7523"
"82.5400","0.2815","894.0132"
"82.5600","0.2815","894.1805"
"82.5800","0.2816","894.3258"
"82.6000","0.2817","894.6559"
"82.6200","0.2817","895.1828"
"82.6400","0.2818","895.6715"
"82.6600","0.2819","895.8591"
"82.6800","0.2819","895.7736"
"82.7000","0.2820","895.5546"
"82.7200","0.2821","895.3773"
"82.7400","0.2821","895.3368"
"82.7600","0.2822","895.4313"
"82.7800","0.2823","895.4724"
"82.8000","0.2823","895.4055"
"82.8200","0.2824","895.1239"
"82.8400","0.2825","894.7306"
"82.8600","0.2825","894.5139"
"82.8800","0.2826","894.4527"
"82.9000","0.2827","894.3419"
"82.9200","0.2827","894.0404"
"82.9400","0.2828","894.0670"
"82.9600","0.2829","894.4938"
"82.9800","0.2829","895.0168"
"83.0000","0.2830","895.6259"
"83.0200","0.2831","896.3402"
"83.0400","0.2831","896.9119"
"83.0600","0.2832","897.0277"
"83.0800","0.2833","896.8251"
"83.1000","0.2833","896.6350"
"83.1200","0.2834","896.3282"
"83.1400","0.2835","895.8075"
"83.1600","0.2835","895.5943"
"83.1800","0.2836","895.7255"
"83.2000","0.2837","895.9973"
"83.2200","0.2837","896.1886"
"83.2400","0.2838","896.2408"
"83.2600","0.2839","896.1448"
"83.2800","0.2839","896.0620"
"83.3000","0.2840","896.1042"
"83.3200","0.2841","896.1120"
"83.3400","0.2841","896.0798"
"83.3600","0.2842","896.0165"
"83.3800","0.2843","895.9386"
"83.4000","0.2843","895.9172"
"83.4200","0.2844","896.0010"
"83.4400","0.2845","896.1425"
"83.4600","0.2845","896.2490"
"83.4800","0.2846","896.4535"
"83.5000","0.2847","896.7135"
"83.5200","0.2847","896.9968"
"83.5400","0.2848","897.4309"
"83.5600","0.2849","898.0385"
"83.5800","0.2849","898.6006"
"83.6000","0.2850","898.8720"
"83.6200","0.2851","898.9407"
"83.6400","0.2851","898.9349"
"83.6600","0.2852","898.9143"
"83.6800","0.2853","898.9306"
"83.7000","0.2853","898.9788"
"83.7200","0.2854","898.9971"
"83.7400","0.2855","898.9229"
"83.7600","0.2855","898.7032"
"83.7800","0.2856","898.3353"
"83.8000","0.2857","898.1448"
"83.8200","0.2857","898.2522"
"83.8400","0.2858","898.5331"
"83.8600","0.2859","898.8422"
"83.8800","0.2859","899.2073"
"83.9000","0.2860","899.6173"
"83.9200","0.2861","899.9400"
"83.9400","0.2861","900.1876"
"83.9600","0.2862","900.5028"
"83.9800","0.2863","900.8730"
"84.0000","0.2863","901.1100"
"84.0200","0.2864","901.2035"
"84.0400","0.2865","901.2735"
"84.0600","0.2865","901.4001"
"84.0800","0.2866","901.7015"
"84.1000","0.2867","902.1560"
"84.1200","0.2867","902.5297"
"84.1400","0.2868","902.3675"
"84.1600","0.2869","901.4721"
"84.1800","0.2869","900.4787"
"84.2000","0.2870","899.8818"
"84.2200","0.2871","899.9465"
"84.2400","0.2871","900.4575"
"84.2600","0.2872","900.9106"
"84.2800","0.2873","900.8500"
"84.3000","0.2873","900.6660"
"84.3200","0.2874","900.5783"
"84.3400","0.2875","900.2383"
"84.3600","0.2875","899.7946"
"84.3800","0.2876","899.7003"
"84.4000","0.2877","899.8532"
"84.4200","0.2877","900.1190"
"84.4400","0.2878","900.1670"
"84.4600","0.2879","899.9875"
"84.4800","0.2879","900.0594"
"84.5000","0.2880","900.5678"
"84.5200","0.2881","901.3875"
"84.5400","0.2881","902.1324"
"84.5600","0.2882","902.6003"
"84.5800","0.2883","902.7941"
"84.6000","0.2883","902.7979"
"84.6200","0.2884","902.8361"
"84.6400","0.2885","902.9239"
"84.6600","0.2885","902.9677"
"84.6800","0.2886","902.8689"
"84.7000","0.2887","902.8027"
"84.7200","0.2887","902.7964"
"84.7400","0.2888","902.7672"
"84.7600","0.2889","902.7989"
"84.7800","0.2889","902.9108"
"84.8000","0.2890","903.0037"
"84.8200","0.2891","902.9927"
"84.8400","0.2891","902.9136"
"84.8600","0.2892","902.8380"
"84.8800","0.2893","902.8299"
"84.9000","0.2893","902.9762"
"84.9200","0.2894","903.3364"
"84.9400","0.2895","903.7071"
"84.9600","0.2895","903.9239"
"84.9800","0.2896","904.0120"
"85.0000","0.2897","903.9783"
"85.0200","0.2897","903.9625"
"85.0400","0.2898","904.0806"
"85.0600","0.2899","904.3019"
"85.0800","0.2899","904.3985"
"85.1000","0.2900","904.3121"
"85.1200","0.2901","904.2575"
"85.1400","0.2901","904.2788"
"85.1600","0.2902","904.4200"
"85.1800","0.2903","904.6683"
"85.2000","0.2903","904.9485"
"85.2200","0.2904","905.0641"
"85.2400","0.2905","905.1347"
"85.2600","0.2905","905.1560"
"85.2800","0.2906","905.1041"
"85.3000","0.2907","905.1369"
"85.3200","0.2907","905.3663"
"85.3400","0.2908","905.7285"
"85.3600","0.2909","905.9396"
"85.3800","0.2909","905.8761"
"85.4000","0.2910","905.6855"
"85.4200","0.2911","905.5088"
"85.4400","0.2911","905.5019"
"85.4600","0.2912","905.6448"
"85.4800","0.2913","905.7962"
"85.5000","0.2913","905.9103"
"85.5200","0.2914","905.9538"
"85.5400","0.2915","905.9780"
"85.5600","0.2915","906.0878"
"85.5800","0.2916","906.3507"
"85.6000","0.2917","906.7119"
"85.6200","0.2917","906.9968"
"85.6400","0.2918","907.1287"
"85.6600","0.2919","907.2658"
"85.6800","0.2919","907.4020"
"85.7000","0.2920","907.5444"
"85.7200","0.2921","907.7071"
"85.7400","0.2921","907.9108"
"85.7600","0.2922","908.1059"
"85.7800","0.2923","908.2829"
"85.8000","0.2923","908.3955"
"85.8200","0.2924","908.3771"
"85.8400","0.2925","908.3160"
"85.8600","0.2925","908.3786"
"85.8800","0.2926","908.4834"
"85.9000","0.2927","908.3986"
"85.9200","0.2927","908.1671"
"85.9400","0.2928","907.9137"
"85.9600","0.2929","907.7673"
"85.9800","0.2929","907.7957"
"86.0000","0.2930","907.9527"
"86.0200","0.2931","908.0978"
"86.0400","0.2931","908.0946"
"86.0600","0.2932","907.9950"
"86.0800","0.2933","907.8932"
"86.1000","0.2933","907.8316"
"86.1200","0.2934","907.8934"
"86.1400","0.2935","908.1243"
"86.1600","0.2935","908.3363"
"86.1800","0.2936","908.4925"
"86.2000","0.2937","908.5880"
"86.2200","0.2937","908.5786"
"86.2400","0.2938","908.5513"
"86.2600","0.2939","908.5233"
"86.2800","0.2939","908.4524"
"86.3000","0.2940","908.2681"
"86.3200","0.2941","908.1279"
"86.3400","0.2941","908.0885"
"86.3600","0.2942","908.1773"
"86.3800","0.2943","908.4371"
"86.4000","0.2943","908.8288"
"86.4200","0.2944","909.1588"
"86.4400","0.2945","909.1640"
"86.4600","0.2945","908.9233"
"86.4800","0.2946","908.7183"
"86.5000","0.2947","908.6683"
"86.5200","0.2947","908.8148"
"86.5400","0.2948","909.1285"
"86.5600","0.2949","909.5762"
"86.5800","0.2949","910.0096"
"86.6000","0.2950","910.4079"
"86.6200","0.2951","910.7456"
"86.6400","0.2951","911.0254"
"86.6600","0.2952","911.3558"
"86.6800","0.2953","911.7224"
"86.7000","0.2953","911.9761"
"86.7200","0.2954","912.0159"
"86.7400","0.2955","911.9427"
"86.7600","0.2955","911.7534"
"86.7800","0.2956","911.4842"
"86.8000","0.2957","911.2551"
"86.8200","0.2957","910.9577"
"86.8400","0.2958","910.1370"
"86.8600","0.2959","909.1153"
"86.8800","0.2959","908.6436"
"86.9000","0.2960","908.8342"
"86.9200","0.2961","909.4724"
"86.9400","0.2961","910.3363"
"86.9600","0.2962","911.1461"
"86.9800","0.2963","911.6336"
"87.0000","0.2963","911.8528"
"87.0200","0.2964","911.9203"
"87.0400","0.2965","911.9282"
"87.0600","0.2965","911.9529"
"87.0800","0.2966","911.9941"
"87.1000","0.2967","912.0382"
"87.1200","0.2967","912.0820"
"87.1400","0.2968","912.1427"
"87.1600","0.2969","912.1409"
"87.1800","0.2969","912.1075"
"87.2000","0.2970","912.1606"
"87.2200","0.2971","912.2631"
"87.2400","0.2971","912.3308"
"87.2600","0.2972","912.2846"
"87.2800","0.2973","912.2653"
"87.3000","0.2973","912.2706"
"87.3200","0.2974","912.3544"
"87.3400","0.2975","912.6860"
"87.3600","0.2975","913.1248"
"87.3800","0.2976","913.3526"
"87.4000","0.2977","913.3916"
"87.4200","0.2977","913.4470"
"87.4400","0.2978","913.5374"
"87.4600","0.2979","913.6743"
"87.4800","0.2979","913.8389"
"87.5000","0.2980","913.9488"
"87.5200","0.2981","913.6571"
"87.5400","0.2981","912.6637"
"87.5600","0.2982","911.0402"
"87.5800","0.2983","909.7798"
"87.6000","0.2983","909.3918"
"87.6200","0.2984","909.5623"
"87.6400","0.2985","909.8917"
"87.6600","0.2985","910.1196"
"87.6800","0.2986","910.3307"
"87.7000","0.2987","910.5924"
"87.7200","0.2987","910.7951"
"87.7400","0.2988","910.8496"
"87.7600","0.2989","910.6020"
"87.7800","0.2989","910.3621"
"87.8000","0.2990","910.3629"
"87.8200","0.2991","910.5621"
"87.8400","0.2991","910.7935"
"87.8600","0.2992","910.9248"
"87.8800","0.2993","910.8663"
"87.9000","0.2993","910.6137"
"87.9200","0.2994","910.5930"
"87.9400","0.2995","911.1031"
"87.9600","0.2995","912.0043"
"87.9800","0.2996","913.0712"
"88.0000","0.2997","914.1439"
"88.0200","0.2997","915.1182"
"88.0400","0.2998","915.9207"
"88.0600","0.2999","916.3099"
"88.0800","0.2999","916.2877"
"88.1000","0.3000","916.0801"
"88.1200","0.3001","915.7979"
"88.1400","0.3001","915.5346"
"88.1600","0.3002","915.3337"
"88.1800","0.3003","915.4112"
"88.2000","0.3003","915.6321"
"88.2200","0.3004","915.7859"
"88.2400","0.3005","915.8129"
"88.2600","0.3005","915.7807"
"88.2800","0.3006","915.8364"
"88.3000","0.3007","916.0622"
"88.3200","0.3007","916.3275"
"88.3400","0.3008","916.3598"
"88.3600","0.3009","916.1357"
"88.3800","0.3009","915.8266"
"88.4000","0.3010","915.5523"
"88.4200","0.3011","915.3723"
"88.4400","0.3011","915.3890"
"88.4600","0.3012","915.4848"
"88.4800","0.3013","915.5045"
"88.5000","0.3013","915.5085"
"88.5200","0.3014","915.5007"
"88.5400","0.3015","915.4713"
"88.5600","0.3015","915.4028"
"88.5800","0.3016","915.3624"
"88.6000","0.3017","915.3558"
"88.6200","0.3017","915.3767"
"88.6400","0.3018","915.3582"
"88.6600","0.3019","915.2316"
"88.6800","0.3019","915.0674"
"88.7000","0.3020","915.0812"
"88.7200","0.3021","915.1947"
"88.7400","0.3021","914.9779"
"88.7600","0.3022","914.5425"
"88.7800","0.3023","914.2747"
"88.8000","0.3023","914.2534"
"88.8200","0.3024","914.4095"
"88.8400","0.3025","914.6988"
"88.8600","0.3025","914.9280"
"88.8800","0.3026","914.9561"
"88.9000","0.3027","914.9157"
"88.9200","0.3027","914.8494"
"88.9400","0.3028","914.6779"
"88.9600","0.3029","914.1450"
"88.9800","0.3029","913.2747"
"89.0000","0.3030","912.2607"
"89.0200","0.3031","911.5900"
"89.0400","0.3031","911.3748"
"89.0600","0.3032","911.3920"
"89.0800","0.3033","911.4152"
"89.1000","0.3033","911.4367"
"89.1200","0.3034","911.5479"
"89.1400","0.3035","911.7605"
"89.1600","0.3035","911.8924"
"89.1800","0.3036","911.8078"
"89.2000","0.3037","911.5661"
"89.2200","0.3037","911.3932"
"89.2400","0.3038","911.4716"
"89.2600","0.3039","911.8046"
"89.2800","0.3039","912.1456"
"89.3000","0.3040","912.3673"
"89.3200","0.3041","912.5380"
"89.3400","0.3041","912.6858"
"89.3600","0.3042","912.8866"
"89.3800","0.3043","913.1359"
"89.4000","0.3043","913.4719"
"89.4200","0.3044","913.7520"
"89.4400","0.3045","913.9484"
"89.4600","0.3045","914.0987"
"89.4800","0.3046","914.2187"
"89.5000","0.3047","914.3672"
"89.5200","0.3047","914.5613"
"89.5400","0.3048","914.6636"
"89.5600","0.3049","914.5506"
"89.5800","0.3049","914.3100"
"89.6000","0.3050","914.0374"
"89.6200","0.3051","913.7860"
"89.6400","0.3051","913.6773"
"89.6600","0.3052","913.8263"
"89.6800","0.3053","914.1530"
"89.7000","0.3053","914.4579"
"89.7200","0.3054","914.6449"
"89.7400","0.3055","914.6779"
"89.7600","0.3055","914.6260"
"89.7800","0.3056","914.6126"
"89.8000","0.3057","914.8000"
"89.8200","0.3057","915.3351"
"89.8400","0.3058","915.9812"
"89.8600","0.3059","916.5879"
"89.8800","0.3059","917.0927"
"89.9000","0.3060","917.5137"
"89.9200","0.3061","917.9127"
"89.9400","0.3061","918.3568"
"89.9600","0.3062","918.5906"
"89.9800","0.3063","918.5654"
"90.0000","0.3063","918.5746"
"90.0200","0.3064","918.6300"
"90.0400","0.3065","918.7305"
"90.0600","0.3065","918.7907"
"90.0800","0.3066","918.7106"
"90.1000","0.3067","918.5049"
"90.1200","0.3067","918.5409"
"90.1400","0.3068","918.7939"
"90.1600","0.3069","919.0467"
"90.1800","0.3069","919.3552"
"90.2000","0.3070","919.7555"
"90.2200","0.3071","920.2283"
"90.2400","0.3071","920.5309"
"90.2600","0.3072","920.5776"
"90.2800","0.3073","920.5038"
"90.3000","0.3073","920.4078"
"90.3200","0.3074","920.3102"
"90.3400","0.3075","919.9842"
"90.3600","0.3075","919.2759"
"90.3800","0.3076","918.6664"
"90.4000","0.3077","918.4604"
"90.4200","0.3077","918.5199"
"90.4400","0.3078","918.6059"
"90.4600","0.3079","918.6829"
"90.4800","0.3079","918.8102"
"90.5000","0.3080","918.8613"
"90.5200","0.3081","918.7889"
"90.5400","0.3081","918.3251"
"90.5600","0.3082","917.3077"
"90.5800","0.3083","917.1643"
"90.6000","0.3083","918.1045"
"90.6200","0.3084","919.5937"
"90.6400","0.3085","921.0695"
"90.6600","0.3085","921.9726"
"90.6800","0.3086","921.9826"
"90.7000","0.3087","921.3576"
"90.7200","0.3087","920.9159"
"90.7400","0.3088","920.8922"
"90.7600","0.3089","921.1914"
"90.7800","0.3089","921.3896"
"90.8000","0.3090","921.3751"
"90.8200","0.3091","921.3711"
"90.8400","0.3091","921.4206"
"90.8600","0.3092","921.5313"
"90.8800","0.3093","921.5868"
"90.9000","0.3093","921.1316"
"90.9200","0.3094","920.5175"
"90.9400","0.3095","920.5386"
"90.9600","0.3095","921.0412"
"90.9800","0.3096","921.5875"
"91.0000","0.3097","922.0832"
"91.0200","0.3097","922.5675"
"91.0400","0.3098","922.9434"
"91.0600","0.3099","923.0328"
"91.0800","0.3099","922.9250"
"91.1000","0.3100","922.7283"
"91.1200","0.3101","922.5900"
"91.1400","0.3101","922.6573"
"91.1600","0.3102","922.9422"
"91.1800","0.3103","923.1252"
"91.2000","0.3103","922.9208"
"91.2200","0.3104","922.2992"
"91.2400","0.3105","921.6108"
"91.2600","0.3105","921.2771"
"91.2800","0.3106","921.3629"
"91.3000","0.3107","921.7336"
"91.3200","0.3107","922.0829"
"91.3400","0.3108","922.4489"
"91.3600","0.3109","922.8505"
"91.3800","0.3109","923.2147"
"91.4000","0.3110","923.5119"
"91.4200","0.3111","923.7482"
"91.4400","0.3111","923.9315"
"91.4600","0.3112","924.0215"
"91.4800","0.3113","924.0254"
"91.5000","0.3113","923.8680"
"91.5200","0.3114","923.5173"
"91.5400","0.3115","923.1142"
"91.5600","0.3115","922.9653"
"91.5800","0.3116","923.1093"
"91.6000","0.3117","923.3194"
"91.6200","0.3117","923.4508"
"91.6400","0.3118","923.4971"
"91.6600","0.3119","923.5377"
"91.6800","0.3119","923.6605"
"91.7000","0.3120","923.7927"
"91.7200","0.3121","923.7870"
"91.7400","0.3121","923.6259"
"91.7600","0.3122","923.4193"
"91.7800","0.3123","923.2817"
"91.8000","0.3123","923.3154"
"91.8200","0.3124","923.5366"
"91.8400","0.3125","923.8739"
"91.8600","0.3125","924.1693"
"91.8800","0.3126","924.4028"
"91.9000","0.3127","924.5916"
"91.9200","0.3127","924.7139"
"91.9400","0.3128","924.7945"
"91.9600","0.3129","924.7967"
"91.9800","0.3129","924.5607"
"92.0000","0.3130","923.9415"
"92.0200","0.3131","923.5157"
"92.0400","0.3131","923.5089"
"92.0600","0.3132","923.7271"
"92.0800","0.3133","924.1047"
"92.1000","0.3133","924.5933"
"92.1200","0.3134","925.0349"
"92.1400","0.3135","925.2026"
"92.1600","0.3135","925.0065"
"92.1800","0.3136","924.5401"
"92.2000","0.3137","923.9939"
"92.2200","0.3137","923.5915"
"92.2400","0.3138","923.4539"
"92.2600","0.3139","923.4571"
"92.2800","0.3139","923.4507"
"92.3000","0.3140","923.4722"
"92.3200","0.3141","923.5506"
"92.3400","0.3141","923.6656"
"92.3600","0.3142","923.8114"
"92.3800","0.3143","924.0181"
"92.4000","0.3143","924.1707"
"92.4200","0.3144","924.2672"
"92.4400","0.3145","924.2534"
"92.4600","0.3145","923.7682"
"92.4800","0.3146","922.9749"
"92.5000","0.3147","922.2562"
"92.5200","0.3147","921.9737"
"92.5400","0.3148","922.0989"
"92.5600","0.3149","922.3840"
"92.5800","0.3149","922.6203"
"92.6000","0.3150","922.6079"
"92.6200","0.3151","922.5259"
"92.6400","0.3151","922.4711"
"92.6600","0.3152","922.4398"
"92.6800","0.3153","922.2337"
"92.7000","0.3153","921.9803"
"92.7200","0.3154","921.8224"
"92.7400","0.3155","921.8138"
"92.7600","0.3155","922.0891"
"92.7800","0.3156","922.6122"
"92.8000","0.3157","923.2414"
"92.8200","0.3157","923.7901"
"92.8400","0.3158","924.2054"
"92.8600","0.3159","924.5494"
"92.8800","0.3159","924.8914"
"92.9000","0.3160","925.3499"
"92.9200","0.3161","925.8752"
"92.9400","0.3161","926.4389"
"92.9600","0.3162","926.9379"
"92.9800","0.3163","927.3177"
"93.0000","0.3163","927.4682"
"93.0200","0.3164","927.4690"
"93.0400","0.3165","927.5518"
"93.0600","0.3165","927.7886"
"93.0800","0.3166","927.9391"
"93.1000","0.3167","927.8237"
"93.1200","0.3167","927.4529"
"93.1400","0.3168","927.0739"
"93.1600","0.3169","926.8785"
"93.1800","0.3169","926.9080"
"93.2000","0.3170","926.9987"
"93.2200","0.3171","926.8700"
"93.2400","0.3171","926.6462"
"93.2600","0.3172","926.4437"
"93.2800","0.3173","926.3097"
"93.3000","0.3173","926.3617"
"93.3200","0.3174","926.5714"
"93.3400","0.3175","926.8831"
"93.3600","0.3175","927.0839"
"93.3800","0.3176","927.1074"
"93.4000","0.3177","926.9714"
"93.4200","0.3177","926.7073"
"93.4400","0.3178","926.5868"
"93.4600","0.3179","926.7257"
"93.4800","0.3179","927.0108"
"93.5000","0.3180","927.2335"
"93.5200","0.3181","927.0881"
"93.5400","0.3181","926.3885"
"93.5600","0.3182","925.9068"
"93.5800","0.3183","926.1176"
"93.6000","0.3183","926.9352"
"93.6200","0.3184","927.8652"
"93.6400","0.3185","928.5975"
"93.6600","0.3185","929.1187"
"93.6800","0.3186","929.4861"
"93.7000","0.3187","929.7638"
"93.7200","0.3187","930.0187"
"93.7400","0.3188","930.2025"
"93.7600","0.3189","930.1515"
"93.7800","0.3189","929.9761"
"93.8000","0.3190","929.7252"
"93.8200","0.3191","929.3662"
"93.8400","0.3191","929.0669"
"93.8600","0.3192","928.9561"
"93.8800","0.3193","929.0165"
"93.9000","0.3193","929.0053"
"93.9200","0.3194","928.8464"
"93.9400","0.3195","928.6169"
"93.9600","0.3195","928.3868"
"93.9800","0.3196","928.3270"
"94.0000","0.3197","928.5478"
"94.0200","0.3197","928.8384"
"94.0400","0.3198","928.9478"
"94.0600","0.3199","928.8907"
"94.0800","0.3199","928.7505"
"94.1000","0.3200","928.6573"
"94.1200","0.3201","928.7379"
"94.1400","0.3201","928.9114"
"94.1600","0.3202","928.9939"
"94.1800","0.3203","928.9424"
"94.2000","0.3203","928.8325"
"94.2200","0.3204","928.7235"
"94.2400","0.3205","928.6617"
"94.2600","0.3205","928.7118"
"94.2800","0.3206","928.8455"
"94.3000","0.3207","928.9684"
"94.3200","0.3207","929.0650"
"94.3400","0.3208","929.0804"
"94.3600","0.3209","928.9639"
"94.3800","0.3209","928.8723"
"94.4000","0.3210","928.9993"
"94.4200","0.3211","929.3020"
"94.4400","0.3211","929.5101"
"94.4600","0.3212","929.5415"
"94.4800","0.3213","929.4738"
"94.5000","0.3213","929.3753"
"94.5200","0.3214","929.4141"
"94.5400","0.3215","929.6071"
"94.5600","0.3215","929.8234"
"94.5800","0.3216","929.8959"
"94.6000","0.3217","929.8391"
"94.6200","0.3217","929.7246"
"94.6400","0.3218","929.6303"
"94.6600","0.3219","929.6129"
"94.6800","0.3219","929.7255"
"94.7000","0.3220","929.8112"
"94.7200","0.3221","929.7955"
"94.7400","0.3221","929.7502"
"94.7600","0.3222","929.6903"
"94.7800","0.3223","929.6291"
"94.8000","0.3223","929.6418"
"94.8200","0.3224","929.8108"
"94.8400","0.3225","929.9781"
"94.8600","0.3225","930.1018"
"94.8800","0.3226","930.1569"
"94.9000","0.3227","930.0925"
"94.9200","0.3227","930.0964"
"94.9400","0.3228","930.2460"
"94.9600","0.3229","930.4465"
"94.9800","0.3229","930.4424"
"95.0000","0.3230","930.2522"
"95.0200","0.3231","930.0939"
"95.0400","0.3231","930.0602"
"95.0600","0.3232","930.2526"
"95.0800","0.3233","930.6213"
"95.1000","0.3233","931.0650"
"95.1200","0.3234","931.4055"
"95.1400","0.3235","931.5732"
"95.1600","0.3235","931.6480"
"95.1800","0.3236","931.6892"
"95.2000","0.3237","931.7454"
"95.2200","0.3237","931.8324"
"95.2400","0.3238","931.8650"
"95.2600","0.3239","931.7914"
"95.2800","0.3239","931.6892"
"95.3000","0.3240","931.5834"
"95.3200","0.3241","931.4950"
"95.3400","0.3241","931.5553"
"95.3600","0.3242","931.8212"
"95.3800","0.3243","932.1703"
"95.4000","0.3243","932.4473"
"95.4200","0.3244","932.5508"
"95.4400","0.3245","932.4896"
"95.4600","0.3245","932.4623"
"95.4800","0.3246","932.5917"
"95.5000","0.3247","932.7920"
"95.5200","0.3247","932.7557"
"95.5400","0.3248","932.4888"
"95.5600","0.3249","932.1912"
"95.5800","0.3249","931.4805"
"95.6000","0.3250","930.5131"
"95.6200","0.3251","930.6531"
"95.6400","0.3251","931.7722"
"95.6600","0.3252","933.0926"
"95.6800","0.3253","934.0722"
"95.7000","0.3253","934.2943"
"95.7200","0.3254","933.8681"
"95.7400","0.3255","933.6234"
"95.7600","0.3255","933.9056"
"95.7800","0.3256","934.5645"
"95.8000","0.3257","935.1106"
"95.8200","0.3257","935.1333"
"95.8400","0.3258","934.5675"
"95.8600","0.3259","933.5829"
"95.8800","0.3259","932.6883"
"95.9000","0.3260","932.7051"
"95.9200","0.3261","933.5276"
"95.9400","0.3261","934.5186"
"95.9600","0.3262","935.2551"
"95.9800","0.3263","935.4871"
"96.0000","0.3263","935.4860"
"96.0200","0.3264","935.9394"
"96.0400","0.3265","936.8000"
"96.0600","0.3265","937.6969"
"96.0800","0.3266","938.3864"
"96.1000","0.3267","938.7750"
"96.1200","0.3267","938.4444"
"96.1400","0.3268","937.3973"
"96.1600","0.3269","936.8024"
"96.1800","0.3269","936.9725"
"96.2000","0.3270","937.3591"
"96.2200","0.3271","937.4050"
"96.2400","0.3271","936.9199"
"96.2600","0.3272","936.2970"
"96.2800","0.3273","936.1131"
"96.3000","0.3273","936.4227"
"96.3200","0.3274","937.0418"
"96.3400","0.3275","937.6341"
"96.3600","0.3275","938.0406"
"96.3800","0.3276","938.2187"
"96.4000","0.3277","938.1105"
"96.4200","0.3277","937.9526"
"96.4400","0.3278","937.9887"
"96.4600","0.3279","938.1820"
"96.4800","0.3279","938.2569"
"96.5000","0.3280","938.1539"
"96.5200","0.3281","937.9397"
"96.5400","0.3281","937.6763"
"96.5600","0.3282","937.4106"
"96.5800","0.3283","937.2399"
"96.6000","0.3283","937.1764"
"96.6200","0.3284","937.1951"
"96.6400","0.3285","937.2374"
"96.6600","0.3285","937.1197"
"96.6800","0.3286","936.5207"
"96.7000","0.3287","935.5730"
"96.7200","0.3287","934.9367"
"96.7400","0.3288","934.9450"
"96.7600","0.3289","935.3428"
"96.7800","0.3289","935.8590"
"96.8000","0.3290","936.2958"
"96.8200","0.3291","936.7240"
"96.8400","0.3291","937.2437"
"96.8600","0.3292","937.8405"
"96.8800","0.3293","938.3271"
"96.9000","0.3293","938.6193"
"96.9200","0.3294","938.7123"
"96.9400","0.3295","938.6728"
"96.9600","0.3295","938.6533"
"96.9800","0.3296","938.7080"
"97.0000","0.3297","938.7276"
"97.0200","0.3297","938.5215"
"97.0400","0.3298","938.2617"
"97.0600","0.3299","938.0809"
"97.0800","0.3299","937.9966"
"97.1000","0.3300","938.0173"
"97.1200","0.3301","938.0956"
"97.1400","0.3301","938.2187"
"97.1600","0.3302","938.3510"
"97.1800","0.3303","938.4370"
"97.2000","0.3303","938.4078"
"97.2200","0.3304","938.3312"
"97.2400","0.3305","938.3555"
"97.2600","0.3305","938.4257"
"97.2800","0.3306","938.4476"
"97.3000","0.3307","938.4002"
"97.3200","0.3307","938.3657"
"97.3400","0.3308","938.3796"
"97.3600","0.3309","938.4901"
"97.3800","0.3309","938.7606"
"97.4000","0.3310","939.1782"
"97.4200","0.3311","939.5140"
"97.4400","0.3311","939.6964"
"97.4600","0.3312","939.7637"
"97.4800","0.3313","939.7512"
"97.5000","0.3313","939.7338"
"97.5200","0.3314","939.7638"
"97.5400","0.3315","939.8065"
"97.5600","0.3315","939.6870"
"97.5800","0.3316","939.5116"
"97.6000","0.3317","939.3819"
"97.6200","0.3317","939.2846"
"97.6400","0.3318","939.2609"
"97.6600","0.3319","939.3556"
"97.6800","0.3319","939.5236"
"97.7000","0.3320","939.6033"
"97.7200","0.3321","939.5383"
"97.7400","0.3321","939.2928"
"97.7600","0.3322","939.0507"
"97.7800","0.3323","939.0890"
"97.8000","0.3323","939.4027"
"97.8200","0.3324","939.7223"
"97.8400","0.3325","939.8255"
"97.8600","0.3325","939.7573"
"97.8800","0.3326","939.6078"
"97.9000","0.3327","939.4345"
"97.9200","0.3327","939.3490"
"97.9400","0.3328","939.4137"
"97.9600","0.3329","939.5294"
"97.9800","0.3329","939.6132"
"98.0000","0.3330","939.7173"
